file,transcript,transcript_clean,dialect,split
audio/test_chittagong_0037.wav,"ক্যায়া ক্যায়া? তোরা লেহাফরা গইরগুস, কোচিং গইরগুস দে নয় না দুরাদুরি? অয়ো ওডি ইয়্যিন কী কোচিং গইরগি দে, গেইয়্যি আর আইসছি দে আরি। হুম ভালা। ওডি এডে কি ফরালেখা অয় না? এডে ইক্কে সাতে এদ্দুর ইক্কে সাতে টাইম বেয়াকগুন যায়গুই।","ক্যায়া ক্যায়া? তোরা লেহাফরা গইরগুস, কোচিং গইরগুস দে নয় না দুরাদুরি? অয়ো ওডি ইয়্যিন কী কোচিং গইরগি দে, গেইয়্যি আর আইসছি দে আরি। হুম ভালা। ওডি এডে কি ফরালেখা অয় না? এডে ইক্কে সাতে এদ্দুর ইক্কে সাতে টাইম বেয়াকগুন যায়গুই।",chittagong,test
audio/test_chittagong_0038.wav,"কি ফরালেখা! সাই সাই এইগিনত চলের ন? অয়ো ওডি। ও। ইয়্যিন সাই <> এবার আঁর ডাগেদি বইসসে যে ইবা আঁর আর <> ইবে আঁর তুন সাইতু সায়। আঁই চিন্তা গইরগিলাম দে আঁই ইবার তুন সাই সাই লিখখুম, বুইজ্জোস না? অ। এডে ইতে আঁর তুন সাই সাই লেহের।","কি ফরালেখা! সাই সাই এইগিনত চলের ন? অয়ো ওডি। ও। ইয়্যিন সাই এবার আঁর ডাগেদি বইসসে যে ইবা আঁর আর ইবে আঁর তুন সাইতু সায়। আঁই চিন্তা গইরগিলাম দে আঁই ইবার তুন সাই সাই লিখখুম, বুইজ্জোস না? অ। এডে ইতে আঁর তুন সাই সাই লেহের।",chittagong,test
audio/test_chittagong_0039.wav,"কিত্তাম খর দে। আঁর ডাগেদি ফরের দে বেয়াকগিন ডামিস, জুরোমুরো ইয়্যিন বেয়াকগিন আঁর ডাগেদি। কি আর গরিবি বইন? খোয়াল আরকি। অয়ো বইন। আঁই চিন্তা গইরগিলাম দে ওডি ফরালেখা রমজান মাসত ফরালেখা অয় না? অ।","কিত্তাম খর দে। আঁর ডাগেদি ফরের দে বেয়াকগিন ডামিস, জুরোমুরো ইয়্যিন বেয়াকগিন আঁর ডাগেদি। কি আর গরিবি বইন? খোয়াল আরকি। অয়ো বইন। আঁই চিন্তা গইরগিলাম দে ওডি ফরালেখা রমজান মাসত ফরালেখা অয় না? অ।",chittagong,test
audio/test_chittagong_0040.wav,ইয়্যেন আরি। ফরিক্কা এক্কান দি রাইকখি। কি আর গরিবি! ফরিক্কা ইয়্যেন দিতাম <> ইতির চুল ইয়্যিনও আরি ফালাইতু। চুল তুই ফারিলেও এইল্লা খাম নাই বুইজ্জোস না? মুখর খোনো সোজা খতা বেয়াকগিন।,ইয়্যেন আরি। ফরিক্কা এক্কান দি রাইকখি। কি আর গরিবি! ফরিক্কা ইয়্যেন দিতাম ইতির চুল ইয়্যিনও আরি ফালাইতু। চুল তুই ফারিলেও এইল্লা খাম নাই বুইজ্জোস না? মুখর খোনো সোজা খতা বেয়াকগিন।,chittagong,test
audio/test_chittagong_0041.wav,"ওডি, চুল ইয়ুনও হাডি ফেলাইতু মনে হর। ইতারে যাইয়ারে ফাইতেম এনা, আঁই সেসি ফেলাইতাম, ইড দি। ও আইচ্চে, তুর জামাই টামাই বালা আসে না? ওডি আঁর জামাইর হতা হদ্দে না, আঁই বিয়া গইজ্জি না এইজু? ইবা জামাই মানি লর না ন লয় এঁডে হইত্তারিনি?","ওডি, চুল ইয়ুনও হাডি ফেলাইতু মনে হর। ইতারে যাইয়ারে ফাইতেম এনা, আঁই সেসি ফেলাইতাম, ইড দি। ও আইচ্চে, তুর জামাই টামাই বালা আসে না? ওডি আঁর জামাইর হতা হদ্দে না, আঁই বিয়া গইজ্জি না এইজু? ইবা জামাই মানি লর না ন লয় এঁডে হইত্তারিনি?",chittagong,test
audio/test_chittagong_0042.wav,"ইয়ান এরি, কি আর গরিবো, হছেনা! আর মা উগগা এনে আরে লই ফেননের ফেননের গরে, এহন এদিন আর বাইয়া,আর মোবাইল ইবা চেক গইজজে, বুইজঝুছনে! তো নফায় কিছু, আই তো ইন বেকগিন মিউট টিউট গরি রাইকখি, বেয়াকগিন গিয়া গরি রাইকখি, বুইজঝুছনে?","ইয়ান এরি, কি আর গরিবো, হছেনা! আর মা উগগা এনে আরে লই ফেননের ফেননের গরে, এহন এদিন আর বাইয়া,আর মোবাইল ইবা চেক গইজজে, বুইজঝুছনে! তো নফায় কিছু, আই তো ইন বেকগিন মিউট টিউট গরি রাইকখি, বেয়াকগিন গিয়া গরি রাইকখি, বুইজঝুছনে?",chittagong,test
audio/test_chittagong_0043.wav,"অ। এড়ে কি ফারদে! তুই তো, বেশি চালাক। ইতে যেততে ধরিবো হইয়ে, আই বেকগিন গিয়া টিয়া গরি, অফ গরি দি, বুইজঝুছনে? ইতারে ফোন গরি হইদি, উগগা মেসেজ ও যেন নদে। দেইকখুছ হইনলা চালাক? <>","অ। এড়ে কি ফারদে! তুই তো, বেশি চালাক। ইতে যেততে ধরিবো হইয়ে, আই বেকগিন গিয়া টিয়া গরি, অফ গরি দি, বুইজঝুছনে? ইতারে ফোন গরি হইদি, উগগা মেসেজ ও যেন নদে। দেইকখুছ হইনলা চালাক?",chittagong,test
audio/test_chittagong_0044.wav,"উগগা নরমাল <> মোবাইল লনর সময় মাইর হন ফইরতো। কি গরিবি! যুগ যেনডিললা এরি। এহন আরতুন গুরা-গুরা এগুন বুড়া অই নযার গই নে! অনদি নাবিলানি উগগা নদেহর নে! অই, আর নহইস সাই, <> ইতি আরতুন বড়, ফাগিয়েরে ঝুরা অই গিয়ই।","উগগা নরমাল মোবাইল লনর সময় মাইর হন ফইরতো। কি গরিবি! যুগ যেনডিললা এরি। এহন আরতুন গুরা-গুরা এগুন বুড়া অই নযার গই নে! অনদি নাবিলানি উগগা নদেহর নে! অই, আর নহইস সাই, ইতি আরতুন বড়, ফাগিয়েরে ঝুরা অই গিয়ই।",chittagong,test
audio/test_chittagong_0045.wav,"এড়ে আই কিললাই থাইককুম, আই ইতির বড় নয়নি! অ। তোই! দিন হাল কেন চলের? দিন হাল অড়ি এনডিললা চলেরদে এরি। ফইততু দিন গাইল হাই হাই, ভাষন উনি উনি, উন, ভাষন ইন উনন ফরে। <> ফানলার!","এড়ে আই কিললাই থাইককুম, আই ইতির বড় নয়নি! অ। তোই! দিন হাল কেন চলের? দিন হাল অড়ি এনডিললা চলেরদে এরি। ফইততু দিন গাইল হাই হাই, ভাষন উনি উনি, উন, ভাষন ইন উনন ফরে। ফানলার!",chittagong,test
audio/test_chittagong_0046.wav,অ। শেখ হাসিনার খাছে আর দেখা গইরতু যওন ফইরতু ন। অয়ো ওডি। আঁর মা ইবে থাহিলে অইবু। ফইত্যেক কান চিনে। এইদিন্নে বেড়াইতাম যাইতাম খইদে ও বইন। ন ফারে দে আঁরে মারি ফালাইতু। আর খোনোমিক্কে বেড়াইতাম যাইতাম খইলে ওডি বুইজ্জোস না নাম লইলে এরি,অ। শেখ হাসিনার খাছে আর দেখা গইরতু যওন ফইরতু ন। অয়ো ওডি। আঁর মা ইবে থাহিলে অইবু। ফইত্যেক কান চিনে। এইদিন্নে বেড়াইতাম যাইতাম খইদে ও বইন। ন ফারে দে আঁরে মারি ফালাইতু। আর খোনোমিক্কে বেড়াইতাম যাইতাম খইলে ওডি বুইজ্জোস না নাম লইলে এরি,chittagong,test
audio/test_chittagong_0047.wav,গোডাদিন ঘরের খাম বেয়াকগিন ক্যান আঁরতে গরন ফরে। ইয়্যিন বলে বেড়াইতো যাইবার গেয়া। খাম শিখি লইলে <> খাম গইরলে তই বেড়াইত যাইতাম দিয়্যুম দে। ইয়্যিন ইয়্যিন গর তই বেড়াইতে লই যাইয়্যুম দে নয় লই যাইতাম ন। ইয়্যিন খোনো খতা না? এই সা এইগিন ফাম মারেরদে বুইজ্জুস না? খাম গরিলে অইলদি,গোডাদিন ঘরের খাম বেয়াকগিন ক্যান আঁরতে গরন ফরে। ইয়্যিন বলে বেড়াইতো যাইবার গেয়া। খাম শিখি লইলে খাম গইরলে তই বেড়াইত যাইতাম দিয়্যুম দে। ইয়্যিন ইয়্যিন গর তই বেড়াইতে লই যাইয়্যুম দে নয় লই যাইতাম ন। ইয়্যিন খোনো খতা না? এই সা এইগিন ফাম মারেরদে বুইজ্জুস না? খাম গরিলে অইলদি,chittagong,test
audio/test_chittagong_0048.wav,"ওরো বাড়িত খষ্ট ন অইবু বুইজ্জুস? ওরো বাড়িত অইলদে খতা উনন ফইরতু ন। অয় না? ওডি তুই তো বেয়াকগিন জানস তই তুই বিয়া ওকগো গরি ফালাগইসুনো। ওডি কিওর বিয়া! ওরো বাড়ির জ্বালা-মালা ইয়্যিন তো বেয়াকগিন বুঝি গেইয়্যস তুই। আঁই এহনো কিছু ন বুঝিলাম দে আরি। ঘরর সামান্য, উন উন","ওরো বাড়িত খষ্ট ন অইবু বুইজ্জুস? ওরো বাড়িত অইলদে খতা উনন ফইরতু ন। অয় না? ওডি তুই তো বেয়াকগিন জানস তই তুই বিয়া ওকগো গরি ফালাগইসুনো। ওডি কিওর বিয়া! ওরো বাড়ির জ্বালা-মালা ইয়্যিন তো বেয়াকগিন বুঝি গেইয়্যস তুই। আঁই এহনো কিছু ন বুঝিলাম দে আরি। ঘরর সামান্য, উন উন",chittagong,test
audio/test_chittagong_0049.wav,ঘরোত হালকা খাম গরিবার লাই অইলদি বউত গাইল খাইতে খাইতে হয়রান অই যওনগই ফরে। ওরো বাড়িত ওডি এডে এতিক্কিন খাম টেঁয়া দি কিল্লাই গইরতাম? টেঁয়া দি বিয়া দিয়েরে এডে খামাইতাম যাইতাম না? অ। তই তোর জামাই ক্যান আছে? জামাইর কী খবর? মানি লইবু না? ক্যান মনে অর তোর তে? ওডি কি আর খইয়্যুম?,ঘরোত হালকা খাম গরিবার লাই অইলদি বউত গাইল খাইতে খাইতে হয়রান অই যওনগই ফরে। ওরো বাড়িত ওডি এডে এতিক্কিন খাম টেঁয়া দি কিল্লাই গইরতাম? টেঁয়া দি বিয়া দিয়েরে এডে খামাইতাম যাইতাম না? অ। তই তোর জামাই ক্যান আছে? জামাইর কী খবর? মানি লইবু না? ক্যান মনে অর তোর তে? ওডি কি আর খইয়্যুম?,chittagong,test
audio/test_chittagong_0050.wav,"জামাই-টামাই আঁর খাছে কোনোকিছু নাই। আপাতত আঁই এহন ওকগো এখলা মানুষ, বুইজ্জুস? এহনো ওকগো এখলা মানুষ। ছাড়ি দিয়্যুস যে ইয়্যেন খসুনা। তোরা ওডি খত ছাড়িবি, খত গরিবি। ইয়্যিন তোরার দ্বারা সম্ভব এরি","জামাই-টামাই আঁর খাছে কোনোকিছু নাই। আপাতত আঁই এহন ওকগো এখলা মানুষ, বুইজ্জুস? এহনো ওকগো এখলা মানুষ। ছাড়ি দিয়্যুস যে ইয়্যেন খসুনা। তোরা ওডি খত ছাড়িবি, খত গরিবি। ইয়্যিন তোরার দ্বারা সম্ভব এরি",chittagong,test
audio/test_chittagong_0051.wav,"<> খোন মরা লতাত বাজি গেইয়্যি। কী খইয়্যুম? খোয়াল আরকি খোয়াল। যেইবারে ছাড়ি ইবার খাছে আবার ঘুরিফিরি যওন ফরে। অয়ো ওডি। তোর তে আবার যাইতুও, যওস ও কিল্লাই আইয়্যুসও কিল্লাই তোরার ঠসা-মসা ইয়্যেন আঁই কিছু ন বুঝি। ওডি ন বুঝস না? <>","খোন মরা লতাত বাজি গেইয়্যি। কী খইয়্যুম? খোয়াল আরকি খোয়াল। যেইবারে ছাড়ি ইবার খাছে আবার ঘুরিফিরি যওন ফরে। অয়ো ওডি। তোর তে আবার যাইতুও, যওস ও কিল্লাই আইয়্যুসও কিল্লাই তোরার ঠসা-মসা ইয়্যেন আঁই কিছু ন বুঝি। ওডি ন বুঝস না?",chittagong,test
audio/test_chittagong_0052.wav,আঁই যিয়্যান খইয়্যি ইয়্যান তো উনি চলা যাইতো। আইয়্যেদে এক্কানা মাতিত্যারিবু। মাতিলি জানে চুল ইয়্যিন আঁরি ফালাইয়্যুম যে। তুই তো ভাই কি খইয়্যুম ওই হায়েনা নাকি ডাইনি খয়দে এইগিন খইলেও তোরে সারা যাইবু।,আঁই যিয়্যান খইয়্যি ইয়্যান তো উনি চলা যাইতো। আইয়্যেদে এক্কানা মাতিত্যারিবু। মাতিলি জানে চুল ইয়্যিন আঁরি ফালাইয়্যুম যে। তুই তো ভাই কি খইয়্যুম ওই হায়েনা নাকি ডাইনি খয়দে এইগিন খইলেও তোরে সারা যাইবু।,chittagong,test
audio/test_chittagong_0053.wav,"ও বইন ইয়্যিনও হার মানিবু আঁর খাছে, ও বইন। <> নাই দে। হা। হ। তো বিয়ে-টিয়ে গরিলে দাওয়াত-টাওয়াত দিস, বুইজ্জুস না? ইয়া চিন্তা গরির দি এরি, আঁর মারে খওন ফরিবু ইয়্যিন। খইয়েরে ঠিক গরি ফালাইয়্যুম। এ বইনরে। ইতের মা ইবে, ইতের মা ইবে ন আইয়্যের দে ওডি","ও বইন ইয়্যিনও হার মানিবু আঁর খাছে, ও বইন। নাই দে। হা। হ। তো বিয়ে-টিয়ে গরিলে দাওয়াত-টাওয়াত দিস, বুইজ্জুস না? ইয়া চিন্তা গরির দি এরি, আঁর মারে খওন ফরিবু ইয়্যিন। খইয়েরে ঠিক গরি ফালাইয়্যুম। এ বইনরে। ইতের মা ইবে, ইতের মা ইবে ন আইয়্যের দে ওডি",chittagong,test
audio/test_chittagong_0054.wav,"ইতের আইজু প্ল্যান নীতি অক এ না, আরও তিন-চাইর বছর লাইবু। আরও তিন-চাইর বছর? অয়ো। আঁর মা এতোদিন আঁরে বওয়াই রাখিবু না? বওয়াই থাহিবি দে আরি খোনোমতে ম্যানেজ-ট্যানেজ গরিয়ারে","ইতের আইজু প্ল্যান নীতি অক এ না, আরও তিন-চাইর বছর লাইবু। আরও তিন-চাইর বছর? অয়ো। আঁর মা এতোদিন আঁরে বওয়াই রাখিবু না? বওয়াই থাহিবি দে আরি খোনোমতে ম্যানেজ-ট্যানেজ গরিয়ারে",chittagong,test
audio/test_chittagong_0055.wav,"অ। এহতেরলাই তো বই থাইক্কি। দুনিয়ার শেখ হাসিনার ভাষণ, দুনিয়ার ঘ্যানরঘ্যানর বেয়াকগিন উনিয়ারে ও বইন খাম খাজ গরিয়েরে বই থাইক্কি দে ন দেহর না? অ। কী আর গরিবি খ। ইতে খয়দে আঁই বলে গম, ঘরের খাম বেয়াকগিন গরিয়ারে আঁর মারে ইমপ্রেস গইরতাম।","অ। এহতেরলাই তো বই থাইক্কি। দুনিয়ার শেখ হাসিনার ভাষণ, দুনিয়ার ঘ্যানরঘ্যানর বেয়াকগিন উনিয়ারে ও বইন খাম খাজ গরিয়েরে বই থাইক্কি দে ন দেহর না? অ। কী আর গরিবি খ। ইতে খয়দে আঁই বলে গম, ঘরের খাম বেয়াকগিন গরিয়ারে আঁর মারে ইমপ্রেস গইরতাম।",chittagong,test
audio/test_chittagong_0056.wav,"ইয়্যিন খোনো খতা না ওডি? গোডাদিন খাম গরতে গরতে, ডেক্সি মাজদে মাজদে খালা অই যাইরগইর। এনে গরম ফরের দে সাংঘাতিক এডে আরও বেশ খাল অই যাইরগইর। অ। তোর মা খতা উনিলে এনে ক্যান অইবু খ সাই। কী? তোর আম্মু","ইয়্যিন খোনো খতা না ওডি? গোডাদিন খাম গরতে গরতে, ডেক্সি মাজদে মাজদে খালা অই যাইরগইর। এনে গরম ফরের দে সাংঘাতিক এডে আরও বেশ খাল অই যাইরগইর। অ। তোর মা খতা উনিলে এনে ক্যান অইবু খ সাই। কী? তোর আম্মু",chittagong,test
audio/test_chittagong_0057.wav,"তোর আম্মু যদি খতা এইগিন উনে ক্যান অইবু খ সাই। চুল ইয়্যিন আঁরি দিবে দে এরি। ঠিক আছে তাইলে তুই এহন রাখ, তোর মাই আইসছি তোর পাশে দি সাই থাক। অয় না? অয়, রাখ, রাখ, রাখ। বাইবাই। ভালা থাহিস। অ্যাঁ?","তোর আম্মু যদি খতা এইগিন উনে ক্যান অইবু খ সাই। চুল ইয়্যিন আঁরি দিবে দে এরি। ঠিক আছে তাইলে তুই এহন রাখ, তোর মাই আইসছি তোর পাশে দি সাই থাক। অয় না? অয়, রাখ, রাখ, রাখ। বাইবাই। ভালা থাহিস। অ্যাঁ?",chittagong,test
audio/test_chittagong_0058.wav,"হ্যালো? হ্যালো! ক্যান আছস? এইত্ত ভালা আছি, তুই ক্যান আছস? এইত্ত ভালা, কিররদে এহন? আঁই এহন বই আছি। তুই কিরর? আঁইও বই আছি।","হ্যালো? হ্যালো! ক্যান আছস? এইত্ত ভালা আছি, তুই ক্যান আছস? এইত্ত ভালা, কিররদে এহন? আঁই এহন বই আছি। তুই কিরর? আঁইও বই আছি।",chittagong,test
audio/test_chittagong_0059.wav,"তো কলেজর খবর কি? কলেজর বাই সেকেন্ড মেরিটত ও আর নাম ন আইয়ে, এহন কি গইজজুম বুঝিত নফারির। তো আর <> তুর কি অবস্থা? আই আছি।","তো কলেজর খবর কি? কলেজর বাই সেকেন্ড মেরিটত ও আর নাম ন আইয়ে, এহন কি গইজজুম বুঝিত নফারির। তো আর তুর কি অবস্থা? আই আছি।",chittagong,test
audio/test_chittagong_0060.wav,"ন জানি কিরগুম এইজো, তো আর হন প্ল্যান ট্যান নাই? তোর সিটি কলজত্তুন রিলিস পেপার লইয়ুস না? অ্যা? রিলিজ পেপার লইয়ুস? না। সিটি কলজত্তুন কিল্লাই?","ন জানি কিরগুম এইজো, তো আর হন প্ল্যান ট্যান নাই? তোর সিটি কলজত্তুন রিলিস পেপার লইয়ুস না? অ্যা? রিলিজ পেপার লইয়ুস? না। সিটি কলজত্তুন কিল্লাই?",chittagong,test
audio/test_chittagong_0061.wav,"তুই সিটি কলেজ দিলি যেনা ফানলার, না কি কমার্স কলেজ দিয়ুস দে? না না <> কি কলেজ নাকি দিলি? সিটি কলেজ দিলাম। সিটি কলেজ অর তুন রিলিজ পেপার ন লবি? লন ফরে? অই। রিলিজ পেপার লইলে এনা তুই অন্য কলেজর মইদ্যে যদি <>","তুই সিটি কলেজ দিলি যেনা ফানলার, না কি কমার্স কলেজ দিয়ুস দে? না না কি কলেজ নাকি দিলি? সিটি কলেজ দিলাম। সিটি কলেজ অর তুন রিলিজ পেপার ন লবি? লন ফরে? অই। রিলিজ পেপার লইলে এনা তুই অন্য কলেজর মইদ্যে যদি",chittagong,test
audio/test_chittagong_0062.wav,"অই কি হয়! ভর্তি অইত ফারিবি। এন্ডে তো হোনো রিলিজ পেপার ন দি! ইতারাততুন লন ফরিবোদে, নইলে তুই কলেজত মইদ্যে ভর্তি অইত ন ফারিবি তো। অ! আই তো এহন ডাহা, কেন গইরগুম?","অই কি হয়! ভর্তি অইত ফারিবি। এন্ডে তো হোনো রিলিজ পেপার ন দি! ইতারাততুন লন ফরিবোদে, নইলে তুই কলেজত মইদ্যে ভর্তি অইত ন ফারিবি তো। অ! আই তো এহন ডাহা, কেন গইরগুম?",chittagong,test
audio/test_chittagong_0063.wav,"তুই, ডাহাততুন হততে আইবি? ন-জানি। কিয়া! এড়ে কি মরিবার লাই গিয়সদে না? তো, এনে হোনো অপসন নাই? এনে অপসন নে, আই ন জানি, হয়েক জনর লাই হতা হইয়িদে, ইতারা হইয়েদে, রিলিজ পেপার লন ফরিবো, আর দাদা ও হইয়েদে রিলিজ পেপার লন ফরিবো।","তুই, ডাহাততুন হততে আইবি? ন-জানি। কিয়া! এড়ে কি মরিবার লাই গিয়সদে না? তো, এনে হোনো অপসন নাই? এনে অপসন নে, আই ন জানি, হয়েক জনর লাই হতা হইয়িদে, ইতারা হইয়েদে, রিলিজ পেপার লন ফরিবো, আর দাদা ও হইয়েদে রিলিজ পেপার লন ফরিবো।",chittagong,test
audio/test_chittagong_0064.wav,"রিলিজ পেপার লইলে মানে অন্য কলেজর মইদ্যে ট্রাই গরন ফরে, এহন হনে হইবো, কি গরিবো! এগিন তো বিয়াকগিন আর দাদা এনা গরিবো, অ আইচছা, অহন তো আই এন জায়গাত ফইজজি, কি গইরগুম, আই তো ন-জানি। তুই ডাহাততুন হততে আইবি ইয়ান হ আগে।","রিলিজ পেপার লইলে মানে অন্য কলেজর মইদ্যে ট্রাই গরন ফরে, এহন হনে হইবো, কি গরিবো! এগিন তো বিয়াকগিন আর দাদা এনা গরিবো, অ আইচছা, অহন তো আই এন জায়গাত ফইজজি, কি গইরগুম, আই তো ন-জানি। তুই ডাহাততুন হততে আইবি ইয়ান হ আগে।",chittagong,test
audio/test_chittagong_0065.wav,"আই তো আইসছি দে মাত্র তিনদিন, আরও হদিন ন লাগিবো নে! বিয়া শেষ নয় অই? আই বিয়ারলাই নয়তো, কিয়া? তুই হইয়ুসদে ননে, উগগা বিয়া আছে, বিয়া হাইবি? বিয়া আছে, বিয়া নহাইর। কিয়া? এনে এতক্ষন কি গইরতাম আইসছি দে?","আই তো আইসছি দে মাত্র তিনদিন, আরও হদিন ন লাগিবো নে! বিয়া শেষ নয় অই? আই বিয়ারলাই নয়তো, কিয়া? তুই হইয়ুসদে ননে, উগগা বিয়া আছে, বিয়া হাইবি? বিয়া আছে, বিয়া নহাইর। কিয়া? এনে এতক্ষন কি গইরতাম আইসছি দে?",chittagong,test
audio/test_chittagong_0066.wav,"অ, হাইয়ছনে কিছু? অ, হাইতো, তুই হাইয়ুছ? অ,হাই। বৃষ্টি তৃষ্টি ফরেন না? বৃষ্টি আইয়রে যার, এনে মেঘলা গরি আছে। অউ","অ, হাইয়ছনে কিছু? অ, হাইতো, তুই হাইয়ুছ? অ,হাই। বৃষ্টি তৃষ্টি ফরেন না? বৃষ্টি আইয়রে যার, এনে মেঘলা গরি আছে। অউ",chittagong,test
audio/test_chittagong_0067.wav,"তুই বেড়ি, বাড়িত থাকিলে, তুরে বাড়িত আইসতো হইতাম। তুই তো, ন আইয়ছ ও! আই কিললাই আইসসুম! আগে তুই আয়! তারফর আই যাইয়ুম। তুরে ইদর সময় আইসতো হইলাম,তুই তো ন আইয়ছ। এ! হন নাই, বাউন নাই এনে যাইতো হইলে, আই যাইয়ুম গই ন!","তুই বেড়ি, বাড়িত থাকিলে, তুরে বাড়িত আইসতো হইতাম। তুই তো, ন আইয়ছ ও! আই কিললাই আইসসুম! আগে তুই আয়! তারফর আই যাইয়ুম। তুরে ইদর সময় আইসতো হইলাম,তুই তো ন আইয়ছ। এ! হন নাই, বাউন নাই এনে যাইতো হইলে, আই যাইয়ুম গই ন!",chittagong,test
audio/test_chittagong_0068.wav,"আই ন হই? ইয়ান ন হইর, অড়ি। তোইলে, এককান হাজ গর, তুই ডাহাততুন আইলে, হুম, আরার বাসাত আইছনে! আরত গুরা দুয়া আছেদে, দুনুয়ারে উদদো লইয়রে, উগগা তুই লবি, উগগা আই লইয়ুম, লইয়রে তুরার বাসাত চলি আইসসুম।","আই ন হই? ইয়ান ন হইর, অড়ি। তোইলে, এককান হাজ গর, তুই ডাহাততুন আইলে, হুম, আরার বাসাত আইছনে! আরত গুরা দুয়া আছেদে, দুনুয়ারে উদদো লইয়রে, উগগা তুই লবি, উগগা আই লইয়ুম, লইয়রে তুরার বাসাত চলি আইসসুম।",chittagong,test
audio/test_chittagong_0069.wav,"ওমা ইবে তুই আঁরে আগে ন হবিনি? এই ইয়ান অইব, এহন তুই ঢাকাত্তুন আইলি আঁরার গরত আইস, উগগো তুই লবি, আর উগগো আঁই লইয়ুম, আঁই আঁর মারে হইয়ুম। আইচ্চা আইচ্চা। ত এহন হন্ডে ভত্তি অবি?","ওমা ইবে তুই আঁরে আগে ন হবিনি? এই ইয়ান অইব, এহন তুই ঢাকাত্তুন আইলি আঁরার গরত আইস, উগগো তুই লবি, আর উগগো আঁই লইয়ুম, আঁই আঁর মারে হইয়ুম। আইচ্চা আইচ্চা। ত এহন হন্ডে ভত্তি অবি?",chittagong,test
audio/test_chittagong_0070.wav,"এগিন লই আঁই কিচচু ন জানি। হালিয়া আ, ফরুঅ, মেরিট লিস্টর রেজাল দিয়ি, আঁরে দাদা হালিয়া হর। আঁই হালিয়া উন্নি দি। আঁই হালিয়া উনি ফুরা একদম চুপ অই গেই গই। অ। ত এহন কিরিবি হইত দি?","এগিন লই আঁই কিচচু ন জানি। হালিয়া আ, ফরুঅ, মেরিট লিস্টর রেজাল দিয়ি, আঁরে দাদা হালিয়া হর। আঁই হালিয়া উন্নি দি। আঁই হালিয়া উনি ফুরা একদম চুপ অই গেই গই। অ। ত এহন কিরিবি হইত দি?",chittagong,test
audio/test_chittagong_0071.wav,"সাইয়ে না বাই, এহন ন অইলে ডিগ্রি <> আবেদন গরন ফরিবু দে আরি। অনার্সত ন আইব হন মিক্কে? ক্যানে আইবু, অনার্সত! যদি অনার্সত, মানি সরকারি ফরম ইবার মইদ্যে গরিবু হইলে, আইসতু ন, ডিগ্রি সারা।","সাইয়ে না বাই, এহন ন অইলে ডিগ্রি আবেদন গরন ফরিবু দে আরি। অনার্সত ন আইব হন মিক্কে? ক্যানে আইবু, অনার্সত! যদি অনার্সত, মানি সরকারি ফরম ইবার মইদ্যে গরিবু হইলে, আইসতু ন, ডিগ্রি সারা।",chittagong,test
audio/test_chittagong_0072.wav,"আর পাবলিকর মইদ্দে অইলে অয় ত বিজিসি ট্রাস্টত অইত ফারে। <> হরচ বেশি ফানলায়। ইয়ুন ত এক্কানা অইবু, কিন্তু এঁডে ফরালেকার মান বাই বেশি বালা। অ, ইয়েন এরি।","আর পাবলিকর মইদ্দে অইলে অয় ত বিজিসি ট্রাস্টত অইত ফারে। হরচ বেশি ফানলায়। ইয়ুন ত এক্কানা অইবু, কিন্তু এঁডে ফরালেকার মান বাই বেশি বালা। অ, ইয়েন এরি।",chittagong,test
audio/test_chittagong_0073.wav,"চৈতি দি আছিল, তারফরে আরও মানে আঁরার ফরিচিত এন কি আঁর মামাতো বইন, মামাতো বইন দুনোউয়া এডে ফইরজি দে ইতারা ফইরজন্ত <> গেইয়্যেগই। <> বউত ভালা কিন্তু ফরালেখার লাই টেঁয়া এক্কান বেশি লয়। বেসরকারি তো ওডি অনার্সত লই ফালাইবু কিন্তু টেঁয়া এ না খতা। সরকারিতও টেঁয়া লইবু বলে","চৈতি দি আছিল, তারফরে আরও মানে আঁরার ফরিচিত এন কি আঁর মামাতো বইন, মামাতো বইন দুনোউয়া এডে ফইরজি দে ইতারা ফইরজন্ত গেইয়্যেগই। বউত ভালা কিন্তু ফরালেখার লাই টেঁয়া এক্কান বেশি লয়। বেসরকারি তো ওডি অনার্সত লই ফালাইবু কিন্তু টেঁয়া এ না খতা। সরকারিতও টেঁয়া লইবু বলে",chittagong,test
audio/test_chittagong_0074.wav,"ইয়্যান তো লইবু কিন্তু সরকারির তুন বেসরকারিত এক্কান বেশি ন লইবু না? হ, ইয়্যেন এরি। ওই উন উন, আঁরার দুনোজন ন আইলি আঁরা দুনোজনে বিজিসি ট্রাস্টের মইদ্দে ভর্তি অই যাইয়্যুম গই, ক্যান? আঁর আম্মুরে খতা খই সাইয়্যুম আঁই আগে।","ইয়্যান তো লইবু কিন্তু সরকারির তুন বেসরকারিত এক্কান বেশি ন লইবু না? হ, ইয়্যেন এরি। ওই উন উন, আঁরার দুনোজন ন আইলি আঁরা দুনোজনে বিজিসি ট্রাস্টের মইদ্দে ভর্তি অই যাইয়্যুম গই, ক্যান? আঁর আম্মুরে খতা খই সাইয়্যুম আঁই আগে।",chittagong,test
