file,transcript,transcript_clean,dialect,split
audio/test_narail_0033.wav,"শিব বাবুর জমি তো ওই ইস্কুলির পুতা। শান্তিগে ধারে না? না, ইস্কুলির পুতা। ইস্কুলির পুতায়? ওই তো ওই জাগাঠুক পাবানি। ও জাগাঠুক মিস অবেনানে। ইস্কুলির পুতায় ওই যে। আর দৈড়োদৈড়ি কল্লি আরও পাওয়া যাবেনে। কিন্তু আমি তো আর দৈড়োদৈড়ি কত্তিছি না। কত্তিছে অচ্ছে লোকরে দিয়ে। সেলিম শরীফ। বুচ্ছো?","শিব বাবুর জমি তো ওই ইস্কুলির পুতা। শান্তিগে ধারে না? না, ইস্কুলির পুতা। ইস্কুলির পুতায়? ওই তো ওই জাগাঠুক পাবানি। ও জাগাঠুক মিস অবেনানে। ইস্কুলির পুতায় ওই যে। আর দৈড়োদৈড়ি কল্লি আরও পাওয়া যাবেনে। কিন্তু আমি তো আর দৈড়োদৈড়ি কত্তিছি না। কত্তিছে অচ্ছে লোকরে দিয়ে। সেলিম শরীফ। বুচ্ছো?",narail,test
audio/test_narail_0034.wav,উনি যদি পারে। আর যদি আরও পুনারো কুড়ি শতক পাইস। তালি <> আমার ফাওয়ার দরকার নেই। উরা না পালি অলো। হয়। তাই তো। উরা না ফালি অলো। তুই চাকরিডা ফাইস নাকি তাই দ্যাখ দিন। হয়। উরা দলিল কত্তি না দিলি <> কি এরবিনি? তারফরে,উনি যদি পারে। আর যদি আরও পুনারো কুড়ি শতক পাইস। তালি আমার ফাওয়ার দরকার নেই। উরা না পালি অলো। হয়। তাই তো। উরা না ফালি অলো। তুই চাকরিডা ফাইস নাকি তাই দ্যাখ দিন। হয়। উরা দলিল কত্তি না দিলি কি এরবিনি? তারফরে,narail,test
audio/test_narail_0035.wav,চাকরি ফালি আফন ইচ্ছায় তাফরে ওই দিকি ঝোক দিতি ফারবি। ওই জন্নি মনে অয় ওইটুক বেচতি ফারি নাই। না? বাচতি ফারবে নাকি? ওই জমির কোনো ব্যাচার ই ফাই নাই। ইস্কুলির জাগা না <> ও জাগায় তো দলিল ওগে নাই। দলিলির দলিল নাই সমীর সাহার। ওই রইছে না সেইভাবে পইড়ে? আমিও শুনিছি যে ওই জাগাটুক উরা বেচতি পাত্তিছে না। ওই তো আমি এই যে শুনলাম এই যে কলো,চাকরি ফালি আফন ইচ্ছায় তাফরে ওই দিকি ঝোক দিতি ফারবি। ওই জন্নি মনে অয় ওইটুক বেচতি ফারি নাই। না? বাচতি ফারবে নাকি? ওই জমির কোনো ব্যাচার ই ফাই নাই। ইস্কুলির জাগা না ও জাগায় তো দলিল ওগে নাই। দলিলির দলিল নাই সমীর সাহার। ওই রইছে না সেইভাবে পইড়ে? আমিও শুনিছি যে ওই জাগাটুক উরা বেচতি পাত্তিছে না। ওই তো আমি এই যে শুনলাম এই যে কলো,narail,test
audio/test_narail_0036.wav,ওই ওই ধারে খাল কূলি কাগে জাগা? কোন জাগা? ওই যে ওই যেহেনি ব্রিজ ফোল ওইছে। কাগে ভিটে ছেলো আগে? ওই তো ওই কোলে তো। তোর বাবার শুনিছিলাম। না না আগে ভিটে ছেলো কাগে? না আগে ছেলো ওই যে। এইডে আমি কতি ফারবোনানে।,ওই ওই ধারে খাল কূলি কাগে জাগা? কোন জাগা? ওই যে ওই যেহেনি ব্রিজ ফোল ওইছে। কাগে ভিটে ছেলো আগে? ওই তো ওই কোলে তো। তোর বাবার শুনিছিলাম। না না আগে ভিটে ছেলো কাগে? না আগে ছেলো ওই যে। এইডে আমি কতি ফারবোনানে।,narail,test
audio/test_narail_0037.wav,মইনেগে। মইনেগে তো ছেলো ওই ফাশে। ও ফাশে <> ইডাগে ছেলো। মইনেগে তো ছেলো ওই ফাশে। তুই ক্যাম্বায় কবি? তুই দি ছোট ছিলি। আমরা দেই বড় হই ছিলাম না। ও কইয়ে ঊল্টোয় দেচ্ছে। <> আমি ওইঠুকির কথা কতি ফারবোনা।,মইনেগে। মইনেগে তো ছেলো ওই ফাশে। ও ফাশে ইডাগে ছেলো। মইনেগে তো ছেলো ওই ফাশে। তুই ক্যাম্বায় কবি? তুই দি ছোট ছিলি। আমরা দেই বড় হই ছিলাম না। ও কইয়ে ঊল্টোয় দেচ্ছে। আমি ওইঠুকির কথা কতি ফারবোনা।,narail,test
audio/test_narail_0038.wav,"<> । এখন, এখন, এখন যদি তুমি আসল দলিল বাইর করতি পারো তুমি যতই দখলে যাও সব কাটা হইয়ে যাবে। এহন নিয়ম পাইল্টে গেছে। যার নামে দলিল সে এহন দখল করতি পারবে। এই হচ্ছে সিস্টেম হইছে। <> এইটুক আমি বেঁচে দিছি। না, ও যা হবেনে একতা।","। এখন, এখন, এখন যদি তুমি আসল দলিল বাইর করতি পারো তুমি যতই দখলে যাও সব কাটা হইয়ে যাবে। এহন নিয়ম পাইল্টে গেছে। যার নামে দলিল সে এহন দখল করতি পারবে। এই হচ্ছে সিস্টেম হইছে। এইটুক আমি বেঁচে দিছি। না, ও যা হবেনে একতা।",narail,test
audio/test_narail_0039.wav,বিয়ে ওইছেল্লা ওই যে শান্তির ভালোবাসা? ওর দিদিমার জমি অলো ওই। ওই জমি আমরা কত্তাম। ওই যে উরা বেইচে থুইয়ে চইলে গেছে। উরা বেইচে থুইয়ে চইলে গেছে। <> সাইরে-সুইরে নিয়ে যায়। তা ক্যাম্বায় সাইরে সাইরে নিয়ে যায়। আমাগে <> উনার বলে বাফ ছেল না। না ভাই ছেল না। কোন জাগা জমি? উনরা কয়। এই জাগা,বিয়ে ওইছেল্লা ওই যে শান্তির ভালোবাসা? ওর দিদিমার জমি অলো ওই। ওই জমি আমরা কত্তাম। ওই যে উরা বেইচে থুইয়ে চইলে গেছে। উরা বেইচে থুইয়ে চইলে গেছে। সাইরে-সুইরে নিয়ে যায়। তা ক্যাম্বায় সাইরে সাইরে নিয়ে যায়। আমাগে উনার বলে বাফ ছেল না। না ভাই ছেল না। কোন জাগা জমি? উনরা কয়। এই জাগা,narail,test
audio/test_narail_0040.wav,এইসব সংবাদ পাবো নানে। আমি ওইটুকই শুনবানি। রাস্তা কাইটে মাটি কাটলো না? আমাগে দুইডে <> । ওই তো <>,এইসব সংবাদ পাবো নানে। আমি ওইটুকই শুনবানি। রাস্তা কাইটে মাটি কাটলো না? আমাগে দুইডে । ওই তো,narail,test
audio/test_narail_0041.wav,"বাবার দুই তিন সম্পত্তি, কয় না। <>। কত বড় বলদা বিটা? ওইযে দুজনি এহন সেই <> ঝামেলা করতিছে। এইটুক কোনোদিন নেব না ওরা যতদিন বাইচে আছে। এ দি, ওইযে ইসি","বাবার দুই তিন সম্পত্তি, কয় না। । কত বড় বলদা বিটা? ওইযে দুজনি এহন সেই ঝামেলা করতিছে। এইটুক কোনোদিন নেব না ওরা যতদিন বাইচে আছে। এ দি, ওইযে ইসি",narail,test
audio/test_narail_0042.wav,"সুব্রতগে বাড়ির বাগানের ভিতরে। অইহিনি কোনো জমি ছেল নেই? অথচ শুনিছিলাম যে এই ভিটের সাথে বলে ওই বড় বাড়িগে ভিটের সাথে তোগে বলে কোহানে এট্টু পাবে। ও ওইহেনে বলে এট্টু জাগা আছে নাকি? ওইযে বাগানের ভিতরে। ওইহেনের জাগার কাহিনী জানো কি? না ভাই। আমি তো জীবনে যাহি জানিও না, আমি ম্যাপ দেইহে দেইহে কতিছি। না, আমি জানি ক্যাম্বায়, এ না, ওই জাগার কাহিনী শোন।","সুব্রতগে বাড়ির বাগানের ভিতরে। অইহিনি কোনো জমি ছেল নেই? অথচ শুনিছিলাম যে এই ভিটের সাথে বলে ওই বড় বাড়িগে ভিটের সাথে তোগে বলে কোহানে এট্টু পাবে। ও ওইহেনে বলে এট্টু জাগা আছে নাকি? ওইযে বাগানের ভিতরে। ওইহেনের জাগার কাহিনী জানো কি? না ভাই। আমি তো জীবনে যাহি জানিও না, আমি ম্যাপ দেইহে দেইহে কতিছি। না, আমি জানি ক্যাম্বায়, এ না, ওই জাগার কাহিনী শোন।",narail,test
audio/test_narail_0043.wav,"জেঠুরা অলফো অলফো জানি যা, ওইযে ইডা ছেল না? কি, চোহিদের ছেলো তো? আরে শশ্মান, শিবুর বাবার নাম তো কি ছেলো? দাদা কোতি পারবেনে। শিবুগে? হয়। দাড়া, ও অলো ওইযে কি জ্যানু দফাদার। দফা-দফাদার","জেঠুরা অলফো অলফো জানি যা, ওইযে ইডা ছেল না? কি, চোহিদের ছেলো তো? আরে শশ্মান, শিবুর বাবার নাম তো কি ছেলো? দাদা কোতি পারবেনে। শিবুগে? হয়। দাড়া, ও অলো ওইযে কি জ্যানু দফাদার। দফা-দফাদার",narail,test
audio/test_narail_0044.wav,"দফাদার। দফাদার গে জাগা রাখলো , দফাদারের জাগা রাখলো তোর বাবা। ওই যে, ওই পাশে পুহর কূল যাইতে। দফাদারগে ওই যে শ্মশান-শিবু। তুই তো চিনবিও নানে তাগে। ও চেনবে নানে। শ্মশান হচ্ছে কিডা? ও চেনবে না নে। ওইতো বড় বাড়িগে বংশের ছওয়াল।","দফাদার। দফাদার গে জাগা রাখলো , দফাদারের জাগা রাখলো তোর বাবা। ওই যে, ওই পাশে পুহর কূল যাইতে। দফাদারগে ওই যে শ্মশান-শিবু। তুই তো চিনবিও নানে তাগে। ও চেনবে নানে। শ্মশান হচ্ছে কিডা? ও চেনবে না নে। ওইতো বড় বাড়িগে বংশের ছওয়াল।",narail,test
audio/test_narail_0045.wav,"ইন্ডিয়া চইলে গেছে সব। শ্মশান রে তো চিনি। ওরা আছে। আরে। আরে তুই তো কচ্ছিস ইডার ছওয়ালের কথা। আরে আমি যে শ্মশান রে চিনি তার কথা কচ্ছি। তুই তো কচ্ছিস ও শ্মশান না ও হলো বড় বাড়িগে বংশের লোক বুঝিছিস? কিনুগি বংশের লোক, সুধীর বাবুগি বংশের লোক।","ইন্ডিয়া চইলে গেছে সব। শ্মশান রে তো চিনি। ওরা আছে। আরে। আরে তুই তো কচ্ছিস ইডার ছওয়ালের কথা। আরে আমি যে শ্মশান রে চিনি তার কথা কচ্ছি। তুই তো কচ্ছিস ও শ্মশান না ও হলো বড় বাড়িগে বংশের লোক বুঝিছিস? কিনুগি বংশের লোক, সুধীর বাবুগি বংশের লোক।",narail,test
audio/test_narail_0046.wav,"তা সেই জাগা রাহিছে তোর বাবা, ওই যে ওই পাশে। ওই জাগার সাথে ওরা ভাগি ছেল । ওই জাগার মাধ্যমে ওই যে ওইহেনের জাগা তোগে পাবি। ওরা ওই জাগা কিনে রাহিছে না? ওই জমি, সেই জমির বদলে সেহেনে পাবি।","তা সেই জাগা রাহিছে তোর বাবা, ওই যে ওই পাশে। ওই জাগার সাথে ওরা ভাগি ছেল । ওই জাগার মাধ্যমে ওই যে ওইহেনের জাগা তোগে পাবি। ওরা ওই জাগা কিনে রাহিছে না? ওই জমি, সেই জমির বদলে সেহেনে পাবি।",narail,test
audio/test_narail_0047.wav,বুঝিছিস? এইটুক আমি শুনিছি। অইতো ওই সিস্টেম কিন্তু ওই সিস্টেমে তো পাওয়া যায় না। আর ওই সময় যদি দখল করতো বাবা। তালি হতো। তালি হতো। এহন ও সিস্টেমে হবে না। আমি তাই যে শুনিছি ওরা যে ভাগি যেহানে সেই ভাগির।,বুঝিছিস? এইটুক আমি শুনিছি। অইতো ওই সিস্টেম কিন্তু ওই সিস্টেমে তো পাওয়া যায় না। আর ওই সময় যদি দখল করতো বাবা। তালি হতো। তালি হতো। এহন ও সিস্টেমে হবে না। আমি তাই যে শুনিছি ওরা যে ভাগি যেহানে সেই ভাগির।,narail,test
audio/test_narail_0048.wav,"হুম, ভাগ সেহানে পাবে তোর বাবা। হুম। বুঝিছো? এহনে ওই বড় বাড়ির ফহিরের ছাওয়াল পাবেনে? বুঝিছো? ফহিরির ছাওয়াল তো অন্যরকম। কয় আমাগে দীপু মাটি কাটিছে আমাগে রাস্তার কোলের তে। এহন আমারে কচ্ছে এ কুমুদীনি, আমি কচ্ছি কি? এইতো চার -পাঁচ দিন আগে।","হুম, ভাগ সেহানে পাবে তোর বাবা। হুম। বুঝিছো? এহনে ওই বড় বাড়ির ফহিরের ছাওয়াল পাবেনে? বুঝিছো? ফহিরির ছাওয়াল তো অন্যরকম। কয় আমাগে দীপু মাটি কাটিছে আমাগে রাস্তার কোলের তে। এহন আমারে কচ্ছে এ কুমুদীনি, আমি কচ্ছি কি? এইতো চার -পাঁচ দিন আগে।",narail,test
audio/test_narail_0049.wav,"আমারে কচ্ছে কি। কচ্ছে এই শুইনে যা। আমি কচ্ছি ক্যা? কি এইছে? সুর আলাদা দেছে। আমি কচ্ছি কি এইছে? কচ্ছে কি এইছে ঠিক পাচ্ছো না? আমি কচ্ছি না রে ঠিক পাচ্ছি নে। ক কি এইছে? কচ্ছে এহেনি আয়। আইছি, গিছি। কচ্ছে এই যে মাটি কাটিছিস।","আমারে কচ্ছে কি। কচ্ছে এই শুইনে যা। আমি কচ্ছি ক্যা? কি এইছে? সুর আলাদা দেছে। আমি কচ্ছি কি এইছে? কচ্ছে কি এইছে ঠিক পাচ্ছো না? আমি কচ্ছি না রে ঠিক পাচ্ছি নে। ক কি এইছে? কচ্ছে এহেনি আয়। আইছি, গিছি। কচ্ছে এই যে মাটি কাটিছিস।",narail,test
audio/test_narail_0050.wav,"এ কোহান্তে মাটি কাটিছিস? আমি কইছি ক্যা? মাটি তো আমি কাটিনি ক্টিছে অনিমেষ আর আমার বউ মা, তা কি হইছে? কচ্ছে আমার জাগার মধ্যি পড়িছে। আমি কচ্ছি তোর জগারত মধ্যি যদি পড়ে, আমি তোর বাবারে যেসুমা জাগা মাপামাপি হয়","এ কোহান্তে মাটি কাটিছিস? আমি কইছি ক্যা? মাটি তো আমি কাটিনি ক্টিছে অনিমেষ আর আমার বউ মা, তা কি হইছে? কচ্ছে আমার জাগার মধ্যি পড়িছে। আমি কচ্ছি তোর জগারত মধ্যি যদি পড়ে, আমি তোর বাবারে যেসুমা জাগা মাপামাপি হয়",narail,test
audio/test_narail_0051.wav,"তোর বাবারে তোর কাগারে ডাহিছিলাম। তোর বাবা একশো একশো বার ওইহেনে জাগা মাপ হইছেল তোর বাবা জানে যে এসব জাগা ওগে, তোর বাবা আইছেল হাজির হইছেল, কয় কি আমাগে যাওয়ার সুময় নাই। তারপর যহন খুটো পুতি সেই সুময় এক-দেড় হাত ছাইড়ে পুতিছিলাম। অনিমেষরে কইছিলাম তার যতক্ষণ হাজির নাই ।","তোর বাবারে তোর কাগারে ডাহিছিলাম। তোর বাবা একশো একশো বার ওইহেনে জাগা মাপ হইছেল তোর বাবা জানে যে এসব জাগা ওগে, তোর বাবা আইছেল হাজির হইছেল, কয় কি আমাগে যাওয়ার সুময় নাই। তারপর যহন খুটো পুতি সেই সুময় এক-দেড় হাত ছাইড়ে পুতিছিলাম। অনিমেষরে কইছিলাম তার যতক্ষণ হাজির নাই ।",narail,test
audio/test_narail_0052.wav,"এক দেড় হাত ছাইড়ে পুতপি জাগা, যাতে আমি কোনোদিন না ঠগি মানুষির কাছে। বুইছো? তা তুই এইহেনে আসপি, বলে বেচপি। তাগে বেইচে ফেললিও মাইপে দিবি, আর তুই আসলিও মাইপে নিবি। যদি বাঁচে তুই ওই জাগারতে <>। আমি তোর জাগা বালি দিয়ে বুইজে দেব যদি তোর মধ্যি থাহে। হুম। আর আমি কইছি <> আমার হইল এক আইল।","এক দেড় হাত ছাইড়ে পুতপি জাগা, যাতে আমি কোনোদিন না ঠগি মানুষির কাছে। বুইছো? তা তুই এইহেনে আসপি, বলে বেচপি। তাগে বেইচে ফেললিও মাইপে দিবি, আর তুই আসলিও মাইপে নিবি। যদি বাঁচে তুই ওই জাগারতে । আমি তোর জাগা বালি দিয়ে বুইজে দেব যদি তোর মধ্যি থাহে। হুম। আর আমি কইছি আমার হইল এক আইল।",narail,test
audio/test_narail_0053.wav,"এক আইলির জমি। <>। এক আইন নেকি তুমাগে? পুদ্দারগে আইল আমাগে আইল, এক আইলে জমি। তার তোর যদি <>। ওডা কত নামাব্র দাগে তুমাগে জমি? তা কি জানো? তেরশো চোদ্দ না কত জানি এইরকম। তেরশো তেরশো সাতারো টাতারো বা চৌদ্দ মৌদ্দ <>। ওইরম ওইরম। দশেরতে কুড়ির ভিতরে।","এক আইলির জমি। । এক আইন নেকি তুমাগে? পুদ্দারগে আইল আমাগে আইল, এক আইলে জমি। তার তোর যদি । ওডা কত নামাব্র দাগে তুমাগে জমি? তা কি জানো? তেরশো চোদ্দ না কত জানি এইরকম। তেরশো তেরশো সাতারো টাতারো বা চৌদ্দ মৌদ্দ । ওইরম ওইরম। দশেরতে কুড়ির ভিতরে।",narail,test
audio/test_narail_0054.wav,"আমাগে এই জাগা হচ্ছে এই যে শিবু, শুব বাবুর নামে যেডা অডা তেরশো ছাপ্পান্ন, সাতান্ন দাগে মনে হয়। আমার অনিমেষ কতি পারবেনে, তেরশো কত জানি। মেলা মানষির জমি জ্যাঠা রাখছে <>। ওইযে এই সুব্রতগে বাড়ির ওই জাগার কথা কচ্ছে না ওই জামির সাথে ম্যাচ। সেই জমির সেই জমির ভাগ <>।","আমাগে এই জাগা হচ্ছে এই যে শিবু, শুব বাবুর নামে যেডা অডা তেরশো ছাপ্পান্ন, সাতান্ন দাগে মনে হয়। আমার অনিমেষ কতি পারবেনে, তেরশো কত জানি। মেলা মানষির জমি জ্যাঠা রাখছে । ওইযে এই সুব্রতগে বাড়ির ওই জাগার কথা কচ্ছে না ওই জামির সাথে ম্যাচ। সেই জমির সেই জমির ভাগ ।",narail,test
audio/test_narail_0055.wav,"এইজন্যি আরো লাভ হইছে জানিস? এইজন্যি আরো লাভ হইছে। এহন যদি ভালো কোন মিয়া মানূষ হতো তালি ওগে সব জমির বাইর অইরে নিয়ে আসতি পারতো। কারণ ওইসব সব জমিরই বাব্র সব জমিরই ঝামেলা হইছে। মেলা জমি আছে সেসব জাগা খালি টাহা দিয়ে থুইছে, কাগজ রাইহে দেছে কোন নামপত্র নাই। হয়্য, হয় সত্যি। হিন্দুগে ভিটে মিটে তো খালি <>। এইজন্যি ওরা কিছু করতিও পারতিছে না। এই যে আমাগে মাঝে পইড়ে।","এইজন্যি আরো লাভ হইছে জানিস? এইজন্যি আরো লাভ হইছে। এহন যদি ভালো কোন মিয়া মানূষ হতো তালি ওগে সব জমির বাইর অইরে নিয়ে আসতি পারতো। কারণ ওইসব সব জমিরই বাব্র সব জমিরই ঝামেলা হইছে। মেলা জমি আছে সেসব জাগা খালি টাহা দিয়ে থুইছে, কাগজ রাইহে দেছে কোন নামপত্র নাই। হয়্য, হয় সত্যি। হিন্দুগে ভিটে মিটে তো খালি । এইজন্যি ওরা কিছু করতিও পারতিছে না। এই যে আমাগে মাঝে পইড়ে।",narail,test
audio/test_narail_0056.wav,"শিশিরির ধারে নাকি কার ধারে নোটিশ আইছেল আমাগে নামে। শিশির মাগে মেলা দিন পরে দেছেল। ওর ভিতরে ওরা দলিল কইরে নেছে। আমাগে এই যে বাধার রাহিছেল না দেবে কইয়ে কইয়ে ওই ভিটে ঠুক আমাগে দেবে, ওই ভিটে ওইগে নামে দলিল হচ্ছেল না, এইজন্যি মেলা। যেই রেকর্ড হইয়ে গেছে সেই আমাগে দেছে।","শিশিরির ধারে নাকি কার ধারে নোটিশ আইছেল আমাগে নামে। শিশির মাগে মেলা দিন পরে দেছেল। ওর ভিতরে ওরা দলিল কইরে নেছে। আমাগে এই যে বাধার রাহিছেল না দেবে কইয়ে কইয়ে ওই ভিটে ঠুক আমাগে দেবে, ওই ভিটে ওইগে নামে দলিল হচ্ছেল না, এইজন্যি মেলা। যেই রেকর্ড হইয়ে গেছে সেই আমাগে দেছে।",narail,test
audio/test_narail_0057.wav,"বাদ দিয়ে, যে তোগে জমি দেব না। আর এইহেনে যদি কোনো ভাল সুযোগ হতো। ভাডি ভগবানের উপর ভরসা যদি থাহে <>। ওই আর কি। আমাগে তো কোনো কিছুর অভাব নাই। আমরা দুই মাই পুতির তে আমরা মেলা ভালো আছি। খাইয়ে-দাইয়ে, চইলে-ফিরে আমরা সে সুময় পাছহি নে। ভালো থাক, আমরাও কই ভাই। বাবা চইলে গেছে, চাকরি ভিত কর, তারপর তোর যদি ভাগ্যে থাহে, টাহা-পয়সা হলি তোর যদি।","বাদ দিয়ে, যে তোগে জমি দেব না। আর এইহেনে যদি কোনো ভাল সুযোগ হতো। ভাডি ভগবানের উপর ভরসা যদি থাহে । ওই আর কি। আমাগে তো কোনো কিছুর অভাব নাই। আমরা দুই মাই পুতির তে আমরা মেলা ভালো আছি। খাইয়ে-দাইয়ে, চইলে-ফিরে আমরা সে সুময় পাছহি নে। ভালো থাক, আমরাও কই ভাই। বাবা চইলে গেছে, চাকরি ভিত কর, তারপর তোর যদি ভাগ্যে থাহে, টাহা-পয়সা হলি তোর যদি।",narail,test
audio/test_narail_0058.wav,"উনি কইছেল এইজাগা এটটা <> হলি মাঝে মাঝে আসপে, এই কইছেল। এ তয় যাবে তোর কোলে। আজকে আয় <>। মেইন কথা হচ্ছে কি ওই টাউট বাটপারি কইরে তো আর টিহে তাহা যায় না। জমিতো ভালো ভাবে নি নায়, ওর জমিও ভালো ভাবে থাকপে না। ও দেইহো সিস্টেম এটটা কইরে ফেলাবানি। এই যে কিছু কিচু জাগা। বেইচে ফেললি ক্যাম্বায় থাকপে?","উনি কইছেল এইজাগা এটটা হলি মাঝে মাঝে আসপে, এই কইছেল। এ তয় যাবে তোর কোলে। আজকে আয় । মেইন কথা হচ্ছে কি ওই টাউট বাটপারি কইরে তো আর টিহে তাহা যায় না। জমিতো ভালো ভাবে নি নায়, ওর জমিও ভালো ভাবে থাকপে না। ও দেইহো সিস্টেম এটটা কইরে ফেলাবানি। এই যে কিছু কিচু জাগা। বেইচে ফেললি ক্যাম্বায় থাকপে?",narail,test
audio/test_narail_0059.wav,"উপায় নাই, এন্নে তো বেইচে ফেলাতিছে সব। ও যেভাবে হোক, ফান্দে পড়বেনে ওইথিই বেশি <>। যেটুক <। মত জমি সেটুক সেটুক বেচতিছে। আর, যেটুক আর কিছু নাই। ও চন্দন, যেটুকি কিছু নাই সেটুক দলিল অরতি পারতিছে, বিক্রি অরতি পারতিছে না।","উপায় নাই, এন্নে তো বেইচে ফেলাতিছে সব। ও যেভাবে হোক, ফান্দে পড়বেনে ওইথিই বেশি । যেটুক <। মত জমি সেটুক সেটুক বেচতিছে। আর, যেটুক আর কিছু নাই। ও চন্দন, যেটুকি কিছু নাই সেটুক দলিল অরতি পারতিছে, বিক্রি অরতি পারতিছে না।",narail,test
audio/test_narail_0060.wav,"বুইছো? সেইটুক সেইটুক বিক্রি দিতি পারতিছেনা। <>। আমি কই ভাই, লেহাপড়া ওরতিছিস, চাকরি <> অর। তারপরে পয়সা-কড়ি অলি তাপরে যেসুমা বুঝবিনি সে সুমা হাত দিস কেনে।","বুইছো? সেইটুক সেইটুক বিক্রি দিতি পারতিছেনা। । আমি কই ভাই, লেহাপড়া ওরতিছিস, চাকরি অর। তারপরে পয়সা-কড়ি অলি তাপরে যেসুমা বুঝবিনি সে সুমা হাত দিস কেনে।",narail,test
audio/test_narail_0061.wav,<> । এহনেরতে ওই লোভ লাগায় লাগায় কাগজ-পাতি ঠিক কইরে ফেললি কাজ হবে। এহনেরতে গুছা। এ তোর মাইয়ে সেই মালাই খাওয়ার জন্যি রাস্তায় গিছে। ওরে কপাল! এই তিন ঘণ্টা বইসে রইছে।,। এহনেরতে ওই লোভ লাগায় লাগায় কাগজ-পাতি ঠিক কইরে ফেললি কাজ হবে। এহনেরতে গুছা। এ তোর মাইয়ে সেই মালাই খাওয়ার জন্যি রাস্তায় গিছে। ওরে কপাল! এই তিন ঘণ্টা বইসে রইছে।,narail,test
audio/test_narail_0062.wav,"ওই পুকুর পাড়ের ওই পাড়ের ভিতে কাগে ছেল? শিবুগি? ওইযে শিবুগে ছেল? বেত বাগান ভরা ছেল। বেত বাগান ছেল না? হয় হয়। বেত বাগান ভরা ছেল, তাই কাইটে হেলায় তোর বাবা অনে কুফি লাগালো, আলু লাগালো। এই পুরুরের এই পারে? না ঐ পাড়ে।","ওই পুকুর পাড়ের ওই পাড়ের ভিতে কাগে ছেল? শিবুগি? ওইযে শিবুগে ছেল? বেত বাগান ভরা ছেল। বেত বাগান ছেল না? হয় হয়। বেত বাগান ভরা ছেল, তাই কাইটে হেলায় তোর বাবা অনে কুফি লাগালো, আলু লাগালো। এই পুরুরের এই পারে? না ঐ পাড়ে।",narail,test
audio/test_narail_0063.wav,"<> । ফহির বিশ্বাসের পুহুরির ভিতর? হ, এই ধারেরটুক। <>। হ সেই সুমায় <>। তাই নি? অর্ধেক বাইধে গেছেলো। <>। আমার বাবা মেলা গাফিলতি অরিছে।","। ফহির বিশ্বাসের পুহুরির ভিতর? হ, এই ধারেরটুক। । হ সেই সুমায় । তাই নি? অর্ধেক বাইধে গেছেলো। । আমার বাবা মেলা গাফিলতি অরিছে।",narail,test
audio/test_narail_0064.wav,যদি এট্টু মানে ঘাড় বাধায় সব মাইপে মাইপে দখলে রাখতো না? তোর বাবা তোপ মাপে নাই। দলিল কইরে রাখলিও হতো। টাহা দেতো দলিল <>। দলিল ছেল কিন্তু দলিল কইরে রাহে নাই কিছু কিছু জমির। আগের মানষি তো দলিল মলিল অতো বোঝতো না। আগে দলিল ছাড়া <> ।,যদি এট্টু মানে ঘাড় বাধায় সব মাইপে মাইপে দখলে রাখতো না? তোর বাবা তোপ মাপে নাই। দলিল কইরে রাখলিও হতো। টাহা দেতো দলিল । দলিল ছেল কিন্তু দলিল কইরে রাহে নাই কিছু কিছু জমির। আগের মানষি তো দলিল মলিল অতো বোঝতো না। আগে দলিল ছাড়া ।,narail,test
audio/test_narail_0065.wav,"ওই জমির ইসিই তো, ওই জমির দাগে এইহেনে ইট্টু পাবে ভাগে। বুঝলি, জমির ব্যাপারে সবাই বোঝে না <>। এন্নে কি দিয়ে কি অরবেনে বুঝিনা। কোন জমির দাগে? ওই জমির দাগে? এ দি, ওই শিবুর ছাওয়ার, তালি ওই দাগের জমি এই জাগা।","ওই জমির ইসিই তো, ওই জমির দাগে এইহেনে ইট্টু পাবে ভাগে। বুঝলি, জমির ব্যাপারে সবাই বোঝে না । এন্নে কি দিয়ে কি অরবেনে বুঝিনা। কোন জমির দাগে? ওই জমির দাগে? এ দি, ওই শিবুর ছাওয়ার, তালি ওই দাগের জমি এই জাগা।",narail,test
audio/test_narail_0066.wav,"এইতো এই জাগা ওরা নেছে। ওরা শরিক না? হুম। তাইলি শরিকির জমি রাহিছে। তালি সেডা তো তোর বাবাও পাবে। এ তোর মাইয়ের মালাই দিছিস? হয়, অন্তরের ধারে রইছে। বাদশার ছাওয়াল, বাদশা কত তেজি লোক ছেলো, লেহা পড়া জানে চাকরি অইরে","এইতো এই জাগা ওরা নেছে। ওরা শরিক না? হুম। তাইলি শরিকির জমি রাহিছে। তালি সেডা তো তোর বাবাও পাবে। এ তোর মাইয়ের মালাই দিছিস? হয়, অন্তরের ধারে রইছে। বাদশার ছাওয়াল, বাদশা কত তেজি লোক ছেলো, লেহা পড়া জানে চাকরি অইরে",narail,test
