file,transcript,transcript_clean,dialect,split
audio/test_tangail_0042.wav,"না কি ইকোনমির একটা ক্রাইসিস? আচ্ছা যাই হোক বন্ধ অইতে নিছিলো। পরে তার বাবা সিদ্ধান্ত নেয় যে, তার ফ্যামিলিরা মানে এই জুসহ অন্য একটা দেশে চইলা যাবো। মানে ওয়েস্টার্ন কান্ট্রি হয়তো বা কোনো এক জায়গায়। পরে তারা জাহাজে কইরা এইসব জু","না কি ইকোনমির একটা ক্রাইসিস? আচ্ছা যাই হোক বন্ধ অইতে নিছিলো। পরে তার বাবা সিদ্ধান্ত নেয় যে, তার ফ্যামিলিরা মানে এই জুসহ অন্য একটা দেশে চইলা যাবো। মানে ওয়েস্টার্ন কান্ট্রি হয়তো বা কোনো এক জায়গায়। পরে তারা জাহাজে কইরা এইসব জু",tangail,test
audio/test_tangail_0043.wav,পশুপাখি জু সব যত পশুপাখি আছে সব নিয়া অনেক মানে জাহাজে যাইতে তো অনেক টাইম লাগে। এর লিগা অনেক ফ্রুটস-ট্রুটস নিয়া উঠে কিন্তু ওই ইরফান খান মানে,পশুপাখি জু সব যত পশুপাখি আছে সব নিয়া অনেক মানে জাহাজে যাইতে তো অনেক টাইম লাগে। এর লিগা অনেক ফ্রুটস-ট্রুটস নিয়া উঠে কিন্তু ওই ইরফান খান মানে,tangail,test
audio/test_tangail_0044.wav,"পাই যে প্যাটেল, পাই প্যাটেল ও আর কি কহনও এই ইন্ডিয়া ছাড়া যাইতে চাইতেছিলো না। পরে এ আর কি যাওয়া হয়। পরে রাতে জাহাজে একটা সাগরের মধ্যে ঝড় শুরু হয় আর পুরা জাহাজের যা কিছু আছে সব পুরা ভাসায় নিয়া যায় গা।","পাই যে প্যাটেল, পাই প্যাটেল ও আর কি কহনও এই ইন্ডিয়া ছাড়া যাইতে চাইতেছিলো না। পরে এ আর কি যাওয়া হয়। পরে রাতে জাহাজে একটা সাগরের মধ্যে ঝড় শুরু হয় আর পুরা জাহাজের যা কিছু আছে সব পুরা ভাসায় নিয়া যায় গা।",tangail,test
audio/test_tangail_0045.wav,"পরে 'পাই' একটা বোট পায় মানে, ইরফান খান একটা বোট পায়। ওই বোটে কইরা কোনো রকম আর কি ওই রাইতটুক ভাসে। পরে সকালে উইঠা দেহে যে ওর সাথে এই ই বাঘটা যে আছে রিচার্ড পার্কার ও সাঁতার কাটতাছে। পরে","পরে 'পাই' একটা বোট পায় মানে, ইরফান খান একটা বোট পায়। ওই বোটে কইরা কোনো রকম আর কি ওই রাইতটুক ভাসে। পরে সকালে উইঠা দেহে যে ওর সাথে এই ই বাঘটা যে আছে রিচার্ড পার্কার ও সাঁতার কাটতাছে। পরে",tangail,test
audio/test_tangail_0046.wav,যেহেতু অর একটা আগেই স্রিচুয়াল একটা ই ছিলো পশু-পাখিদের প্রতি। পরে ও ওই বাঘটারে এই বৈঠার সাহায্যে যেমনেই হোক ওই নৌকায় উঠায় কিন্তু বাঘ তো হিংস্র প্রাণি। অর তো খিদা লাইগা গেছে মানে ও এহন চাইতাছে যে ইয়েরেই খাইতে।,যেহেতু অর একটা আগেই স্রিচুয়াল একটা ই ছিলো পশু-পাখিদের প্রতি। পরে ও ওই বাঘটারে এই বৈঠার সাহায্যে যেমনেই হোক ওই নৌকায় উঠায় কিন্তু বাঘ তো হিংস্র প্রাণি। অর তো খিদা লাইগা গেছে মানে ও এহন চাইতাছে যে ইয়েরেই খাইতে।,tangail,test
audio/test_tangail_0047.wav,ইরফান খানরে খাইতে। কিন পরে এইরকম করে খাইতে নেয় পরে ইরফান খান আবার লাফ দিয়া পানিতে যায়। ওর একটা আবার আলাদা ই আছে। আলাদা ভাসার ভাসে থাকার জন্য আরেকটা ই রাখছে যেহেতু ওউ বুঝতে পারছে যে বাঘ যেহেতু,ইরফান খানরে খাইতে। কিন পরে এইরকম করে খাইতে নেয় পরে ইরফান খান আবার লাফ দিয়া পানিতে যায়। ওর একটা আবার আলাদা ই আছে। আলাদা ভাসার ভাসে থাকার জন্য আরেকটা ই রাখছে যেহেতু ওউ বুঝতে পারছে যে বাঘ যেহেতু,tangail,test
audio/test_tangail_0048.wav,"ও হয়তো, মানে ই ও করতে পারে হিংস্র হইয়ে যাইতে পারে। পরে এইরকম করতে করতে ইরফান খান বাঁইচা থাকার অনেক টেকনিক শিখে। ও মাছ নিয়া মানে সাগর থিকা মাছ ধরে ওই মাছ নিয়া","ও হয়তো, মানে ই ও করতে পারে হিংস্র হইয়ে যাইতে পারে। পরে এইরকম করতে করতে ইরফান খান বাঁইচা থাকার অনেক টেকনিক শিখে। ও মাছ নিয়া মানে সাগর থিকা মাছ ধরে ওই মাছ নিয়া",tangail,test
audio/test_tangail_0049.wav,"অই বাঘরে খাইতে দেয়। পরে আস্তে আস্তে বাঘটারে বসে আনে। বাঘটারে বসে আনে, পরে বাঘও বুঝতে পারে যে, আমার মানে বাঁইচা থাকার জন্য ওই মানুষেরও দরকার আছে","অই বাঘরে খাইতে দেয়। পরে আস্তে আস্তে বাঘটারে বসে আনে। বাঘটারে বসে আনে, পরে বাঘও বুঝতে পারে যে, আমার মানে বাঁইচা থাকার জন্য ওই মানুষেরও দরকার আছে",tangail,test
audio/test_tangail_0050.wav,পরে এইরকম দুইজনে অনেক সময় পাড়ি দেয়। দীর্ঘসময় পাড়ি দেয়। এইসময় তারা সাগরের বিভিন্ন ই দ্যাখে। পশু-পাখি দ্যাখে তারা বিভিন্ন পশু-পাখি,পরে এইরকম দুইজনে অনেক সময় পাড়ি দেয়। দীর্ঘসময় পাড়ি দেয়। এইসময় তারা সাগরের বিভিন্ন ই দ্যাখে। পশু-পাখি দ্যাখে তারা বিভিন্ন পশু-পাখি,tangail,test
audio/test_tangail_0051.wav,"দ্যাহে। পরে ওই মানে বন্ধুত্ব হইয়া যায় আর কি। এইসময় পরে অরা ভাসতে ভাসতে এই দুইজনে মেক্সিকোর একটা দ্বীপের, দ্বীপ নাকি তীরের আইসা পড়ে। মানে লোকালয় আছে এইরকম জায়গায় আবার বনও আছে।","দ্যাহে। পরে ওই মানে বন্ধুত্ব হইয়া যায় আর কি। এইসময় পরে অরা ভাসতে ভাসতে এই দুইজনে মেক্সিকোর একটা দ্বীপের, দ্বীপ নাকি তীরের আইসা পড়ে। মানে লোকালয় আছে এইরকম জায়গায় আবার বনও আছে।",tangail,test
audio/test_tangail_0052.wav,পরে রিচাড পার্কার যে বাঘটা ও বনে চইলা যায় গা। নাইমাই না নায়মাই বনে চইলা যায় গা। আর ইরফান খান ওই বাঘটারে চইলা যাইতে দ্যাহে কিন্তু বাঘটা মানে কহনো পিছনে ফিরা আর তাকায় না।,পরে রিচাড পার্কার যে বাঘটা ও বনে চইলা যায় গা। নাইমাই না নায়মাই বনে চইলা যায় গা। আর ইরফান খান ওই বাঘটারে চইলা যাইতে দ্যাহে কিন্তু বাঘটা মানে কহনো পিছনে ফিরা আর তাকায় না।,tangail,test
audio/test_tangail_0053.wav,এতে মনে করো কিন্তু ইরফান খান ভাবছিলো যে একবার হয়তো অর কাছে আইসা আবার চইলা যাবো। মানে আমরা অনেকসময় কুকুর বিড়ালরে যেইরকম আদর করি ওইরকম একটা আদর দিতে চাইছিলো ইরফান খান।,এতে মনে করো কিন্তু ইরফান খান ভাবছিলো যে একবার হয়তো অর কাছে আইসা আবার চইলা যাবো। মানে আমরা অনেকসময় কুকুর বিড়ালরে যেইরকম আদর করি ওইরকম একটা আদর দিতে চাইছিলো ইরফান খান।,tangail,test
audio/test_tangail_0054.wav,"এই ছবির লাস্টের দিকের যে লাইনডা আছে। এই লাইনডা মানে আমার সবচেয়ে খুব টাচি একটা লাইন। যেনে বলা অইছে, ""আই সাপোজ ইন দা ইন্ড, দ্যা হোল অফ লাইফ বিকামস অ্যা এক্ট অফ লেটিং গো।","এই ছবির লাস্টের দিকের যে লাইনডা আছে। এই লাইনডা মানে আমার সবচেয়ে খুব টাচি একটা লাইন। যেনে বলা অইছে, ""আই সাপোজ ইন দা ইন্ড, দ্যা হোল অফ লাইফ বিকামস অ্যা এক্ট অফ লেটিং গো।",tangail,test
audio/test_tangail_0055.wav,"বাট হোয়াট হার্ট মোস্ট ইজ নট টেকিং এ মোমেন্ট টু সে গুড বায়""। মানে আমার আমি মনে আমার মনে মাঝেম আমার মনে হয় যে, আমার জীবনটাই একটা এ বিদাই দেওয়ার একটা","বাট হোয়াট হার্ট মোস্ট ইজ নট টেকিং এ মোমেন্ট টু সে গুড বায়""। মানে আমার আমি মনে আমার মনে মাঝেম আমার মনে হয় যে, আমার জীবনটাই একটা এ বিদাই দেওয়ার একটা",tangail,test
audio/test_tangail_0056.wav,অভিনয় সবকিছু ছেড়ে দেওয়ার একটা অভিনয় কিন্তু যেটা সবচে বেশি আর কি পিড়া দেয় বা যন্ত্রণা দেয় সেটা হচ্ছে একটা মোমেন্ট এক যেটা মানে গুদবাই বলার একটা সময়।,অভিনয় সবকিছু ছেড়ে দেওয়ার একটা অভিনয় কিন্তু যেটা সবচে বেশি আর কি পিড়া দেয় বা যন্ত্রণা দেয় সেটা হচ্ছে একটা মোমেন্ট এক যেটা মানে গুদবাই বলার একটা সময়।,tangail,test
audio/test_tangail_0057.wav,"যেটা আসলেও কেউ আসলে বইলা যায় না। অর্থাৎ মানে বুঝাইছে এইরকম যে, আপনার প্রিয় জিনিস অথবা প্রিয় মানুষ, যার সাথে আপনার অনেকদিনের সম্পর্ক সে হয়তো চইলা যাইতেছে কিন্তু একটা সুন্দর গুডবাইও হয়তো","যেটা আসলেও কেউ আসলে বইলা যায় না। অর্থাৎ মানে বুঝাইছে এইরকম যে, আপনার প্রিয় জিনিস অথবা প্রিয় মানুষ, যার সাথে আপনার অনেকদিনের সম্পর্ক সে হয়তো চইলা যাইতেছে কিন্তু একটা সুন্দর গুডবাইও হয়তো",tangail,test
audio/test_tangail_0058.wav,"বলার টাইম নিয়া নেয় না আর কি এইরকম। অথচ আপনি আপনার সারাডা জীবন মানে, তারসাথে খুবই ই রাখছেন কিন্তু সে বিদায়ের সময় সে একটা গুডবাইও আর কি বললো না এইরকম। আই সাপোস ইন দা ইন্ড দ্যা হোল অফ লাইফ বিকামস এন এক্ট অফ লেটিং গো।","বলার টাইম নিয়া নেয় না আর কি এইরকম। অথচ আপনি আপনার সারাডা জীবন মানে, তারসাথে খুবই ই রাখছেন কিন্তু সে বিদায়ের সময় সে একটা গুডবাইও আর কি বললো না এইরকম। আই সাপোস ইন দা ইন্ড দ্যা হোল অফ লাইফ বিকামস এন এক্ট অফ লেটিং গো।",tangail,test
audio/test_tangail_0059.wav,"বাট হোয়াট হার্টস মোস্ট ইজ নট টেকিং এ মোমেন্ট টু সে গুড বায়। আচ্ছা এরপরের ছবিডা হচ্ছে বলিউডের, আর তা অইছে অক্টোবর। এই ছবি রিলিজ হয় দুই হাজার আঠারো সালে, আর আইএমডিবি রেটিং সেভেন পয়েন্ট ফাইভ।","বাট হোয়াট হার্টস মোস্ট ইজ নট টেকিং এ মোমেন্ট টু সে গুড বায়। আচ্ছা এরপরের ছবিডা হচ্ছে বলিউডের, আর তা অইছে অক্টোবর। এই ছবি রিলিজ হয় দুই হাজার আঠারো সালে, আর আইএমডিবি রেটিং সেভেন পয়েন্ট ফাইভ।",tangail,test
audio/test_tangail_0060.wav,এইডায় অভিনয় করছে বরুণ ধাওয়ান আর বানিতা সাধু। এই ছবি আমার পছন্দ হওয়ার এইডা একটা কারণ আছে। তা আর এইডা অইছে আমার মানে আমি যেই মাসে জন্ম হইছি ওইডাও অক্টোবর মাস আছিলো। অক্টোবর মাসটা ভালোই লাগে। একটু শীতশীত থাকে।,এইডায় অভিনয় করছে বরুণ ধাওয়ান আর বানিতা সাধু। এই ছবি আমার পছন্দ হওয়ার এইডা একটা কারণ আছে। তা আর এইডা অইছে আমার মানে আমি যেই মাসে জন্ম হইছি ওইডাও অক্টোবর মাস আছিলো। অক্টোবর মাসটা ভালোই লাগে। একটু শীতশীত থাকে।,tangail,test
audio/test_tangail_0061.wav,এ বরুণ ধাওয়ান এই ছবিতে মানে বরুণ ধাওয়ানের নাম ড্যান আর হইছে বানিতার নাম হইছে শিউলি। ওই অক্টোবরে যে শিউলি ফুল আছে না? ওই শিউলি ফুলের নামেই আর কি নাম শিউলি।,এ বরুণ ধাওয়ান এই ছবিতে মানে বরুণ ধাওয়ানের নাম ড্যান আর হইছে বানিতার নাম হইছে শিউলি। ওই অক্টোবরে যে শিউলি ফুল আছে না? ওই শিউলি ফুলের নামেই আর কি নাম শিউলি।,tangail,test
audio/test_tangail_0062.wav,আর এই ছবিতে শিউলি ফুলের একটা ভুমিকা আছে যেইডা মানে গল্পের স্টোরির ভিল্ড অওয়ার সাথে সাথেই বুঝা যায়। বানিতা এর পছন্দের ফুল মানে যে নাইকা অর পছন্দের ফুল অইলো শিউলি।,আর এই ছবিতে শিউলি ফুলের একটা ভুমিকা আছে যেইডা মানে গল্পের স্টোরির ভিল্ড অওয়ার সাথে সাথেই বুঝা যায়। বানিতা এর পছন্দের ফুল মানে যে নাইকা অর পছন্দের ফুল অইলো শিউলি।,tangail,test
audio/test_tangail_0063.wav,"আর বরুণ ধাওয়ান আর বানিতা দুইজনেই হচ্ছে, হোটেল ম্যানেজমেন আর ট্যুরিজমের মানে স্টুডেন। মানে অরা আর কি হোটেলে এহন আর জব করে। সম্ভবত মুম্বাইর কোনো একটা ফাইভ স্টার হোটেলে ম্যানেজমেন্টের কাজ করে। মানে কহনো","আর বরুণ ধাওয়ান আর বানিতা দুইজনেই হচ্ছে, হোটেল ম্যানেজমেন আর ট্যুরিজমের মানে স্টুডেন। মানে অরা আর কি হোটেলে এহন আর জব করে। সম্ভবত মুম্বাইর কোনো একটা ফাইভ স্টার হোটেলে ম্যানেজমেন্টের কাজ করে। মানে কহনো",tangail,test
audio/test_tangail_0064.wav,"অরা কহনো শেফ, কহনো মানে যে যহন যে দায়িত্ব পরে কহনো শেফ, কহনো ওয়েটার। কহনো ক্লিনার, কহনো <> ডায়ার, কহনো ওয়াশার, কহন আবার দ্যাহা গেছে যে ম্যানেজার কোনো এক ফ্লোরের। তো এইরকম।","অরা কহনো শেফ, কহনো মানে যে যহন যে দায়িত্ব পরে কহনো শেফ, কহনো ওয়েটার। কহনো ক্লিনার, কহনো ডায়ার, কহনো ওয়াশার, কহন আবার দ্যাহা গেছে যে ম্যানেজার কোনো এক ফ্লোরের। তো এইরকম।",tangail,test
audio/test_tangail_0065.wav,"যহন নিউ ইয়ার, মানে এইরকম চলতে চলতে অয় ছবিতে দ্যাহায় যে একটা নিউ ইয়ারের সময় অইছে, মানে হোটেল জুইড়া পার্টি। স্টাফদের আলাদা পার্টির জায়গা আবার যারা কর্পোরেট ওদের একটা আলাদা পার্টির জায়গা আছে। মানে যারা স্টাফ অরা তো আর","যহন নিউ ইয়ার, মানে এইরকম চলতে চলতে অয় ছবিতে দ্যাহায় যে একটা নিউ ইয়ারের সময় অইছে, মানে হোটেল জুইড়া পার্টি। স্টাফদের আলাদা পার্টির জায়গা আবার যারা কর্পোরেট ওদের একটা আলাদা পার্টির জায়গা আছে। মানে যারা স্টাফ অরা তো আর",tangail,test
audio/test_tangail_0066.wav,কর্পোরেট পার্টিতে ঢুইকা পার্টি করতে পারবো না। অদের তো আলাদা একটা সাউড যারা স্টাফ আছে। ওইতো অরাও যেমন স্টাফ ওইরকমই। তো এই পার্টির মদ্যেই মানে শিউলি একদম মানে রেলিং এর কাছে যাইয়া,কর্পোরেট পার্টিতে ঢুইকা পার্টি করতে পারবো না। অদের তো আলাদা একটা সাউড যারা স্টাফ আছে। ওইতো অরাও যেমন স্টাফ ওইরকমই। তো এই পার্টির মদ্যেই মানে শিউলি একদম মানে রেলিং এর কাছে যাইয়া,tangail,test
audio/test_tangail_0067.wav,"মানে বসতে বসতে গেছিলো। ওইসময় ও মানে পিছলা যাইয়া নিচে পইড়া গেছিলো আর কি একদম। নিচে পইড়া যায়। কিন্তু মানে এই কত মানে পইড়া যাওয়ার ঠিক সময়েই বইলা গেছিলো যে, হয়ার ইজ ড্যান? মানে বরুণ ধাওয়ান কোথায়? মানে","মানে বসতে বসতে গেছিলো। ওইসময় ও মানে পিছলা যাইয়া নিচে পইড়া গেছিলো আর কি একদম। নিচে পইড়া যায়। কিন্তু মানে এই কত মানে পইড়া যাওয়ার ঠিক সময়েই বইলা গেছিলো যে, হয়ার ইজ ড্যান? মানে বরুণ ধাওয়ান কোথায়? মানে",tangail,test
audio/test_tangail_0068.wav,"এইরকম একটা মানে অর নর অর যে ফ্রেন্ডসরা আছিলো, অয় অগো কাছে বলছিলো বরুণ ধাওয়ান কোথায়? পরে হাসপাতালে নেওয়া অয় কিন্তু মানে শিউলি মানে কোমায় চইলা যায় একদম। পরে বরুণ ধাওয়ান যখন জানে যে","এইরকম একটা মানে অর নর অর যে ফ্রেন্ডসরা আছিলো, অয় অগো কাছে বলছিলো বরুণ ধাওয়ান কোথায়? পরে হাসপাতালে নেওয়া অয় কিন্তু মানে শিউলি মানে কোমায় চইলা যায় একদম। পরে বরুণ ধাওয়ান যখন জানে যে",tangail,test
audio/test_tangail_0069.wav,"তহন মানে জানে তহন ওই যায় হাসপাতালে। আর অরা দুইজন দুইজনরে পছন্দ করতো মানে কিন্তু বরুণ ধাওয়ান অতো সিরিয়াস আছিলো না আর মেয়েডাও মানে যে নায়িকা অরা কেউ কা মানে দুইজনেই কেউ কাওরে বলে নাই। বরুণ ধাওয়ানও সিরিয়াস ছিলো না, মেয়েডাও","তহন মানে জানে তহন ওই যায় হাসপাতালে। আর অরা দুইজন দুইজনরে পছন্দ করতো মানে কিন্তু বরুণ ধাওয়ান অতো সিরিয়াস আছিলো না আর মেয়েডাও মানে যে নায়িকা অরা কেউ কা মানে দুইজনেই কেউ কাওরে বলে নাই। বরুণ ধাওয়ানও সিরিয়াস ছিলো না, মেয়েডাও",tangail,test
audio/test_tangail_0070.wav,"হালকা একটু সিরিয়াস ছিলো। মানে শুরুডা অইতেছিলো কেবলই, এইসময়েই এইরকম একটা ঘটনা ঘটে। পরে বরুণ ধাওয়ান প্রত্যেকদিন যেহেতু মানে একটা এত্তো বড় এক্সিডেন্ট। তার লাস্টের ই ছিলো মানে হয়ার ইজ ড্যান মানে অরেই খুজতাছিলো।","হালকা একটু সিরিয়াস ছিলো। মানে শুরুডা অইতেছিলো কেবলই, এইসময়েই এইরকম একটা ঘটনা ঘটে। পরে বরুণ ধাওয়ান প্রত্যেকদিন যেহেতু মানে একটা এত্তো বড় এক্সিডেন্ট। তার লাস্টের ই ছিলো মানে হয়ার ইজ ড্যান মানে অরেই খুজতাছিলো।",tangail,test
audio/test_tangail_0071.wav,"এইটা বরুণ ধাওয়ানের একটা মনে একটা জায়গা কইরা নেয়। পরে বরুণ ধাওয়ান ডেইলি কাজ শেষ কইরা হাসপাতালে যায়। শিউলির সাথে দ্যাহা করে, অর মানে ওইযে কোমায় যে গ্যাছে গা, মানে সেন্স যে নাই, পরে ওই সেন্স ফিরাইয়া আনার ট্রাই করতে থাকে।","এইটা বরুণ ধাওয়ানের একটা মনে একটা জায়গা কইরা নেয়। পরে বরুণ ধাওয়ান ডেইলি কাজ শেষ কইরা হাসপাতালে যায়। শিউলির সাথে দ্যাহা করে, অর মানে ওইযে কোমায় যে গ্যাছে গা, মানে সেন্স যে নাই, পরে ওই সেন্স ফিরাইয়া আনার ট্রাই করতে থাকে।",tangail,test
audio/test_tangail_0072.wav,"এইরহম চলতে চলতে প্রায় একবছর, বরুণ ধাওয়ানের এহন আর চাকরির প্রতি অর হুশ নাই। মানে ও সবসময়ই ওই কেমনে ওই শিউলির কাছে যাবো? কেমনে অর সাথে কথা কবো? অর কেমনে সেন্স ফিরাইয়া আনবো? এইরকম ভাবে আর কি অর লাইফ চলতে থাকে।","এইরহম চলতে চলতে প্রায় একবছর, বরুণ ধাওয়ানের এহন আর চাকরির প্রতি অর হুশ নাই। মানে ও সবসময়ই ওই কেমনে ওই শিউলির কাছে যাবো? কেমনে অর সাথে কথা কবো? অর কেমনে সেন্স ফিরাইয়া আনবো? এইরকম ভাবে আর কি অর লাইফ চলতে থাকে।",tangail,test
audio/test_tangail_0073.wav,"চাকরির মানে একদিন যায় তো আরেকদিন যায় না। অর যে বন্ধুরা আছে অরে সাহায্য করে, ধার-দ্যানা কইরা চলতাছে আর কি কিন্তু অর যে ফ্যামিলি আছে, বরুণ ধাওয়ানের ফ্যামিলি ওর ফ্যামিলি তো আর এইডা মানে মাইনা নিতে টলারেট করতাছে না। তো অর ফ্যামিলি","চাকরির মানে একদিন যায় তো আরেকদিন যায় না। অর যে বন্ধুরা আছে অরে সাহায্য করে, ধার-দ্যানা কইরা চলতাছে আর কি কিন্তু অর যে ফ্যামিলি আছে, বরুণ ধাওয়ানের ফ্যামিলি ওর ফ্যামিলি তো আর এইডা মানে মাইনা নিতে টলারেট করতাছে না। তো অর ফ্যামিলি",tangail,test
audio/test_tangail_0074.wav,"ওই হাসপাতালে শিউলির আম্মার কাছে বলে যে, আপনি বরুণ মানে বরুণরেও একটু বুঝাইয়েন যে এইরকম তো আমার আর চলতাছে না। পরে ওই শিউলির যে আম্মা থাকে, সে বরুণ ধাওয়ানরে বুঝায় যে এখন তুমি ক্যারিয়ারে সময় দাউ।","ওই হাসপাতালে শিউলির আম্মার কাছে বলে যে, আপনি বরুণ মানে বরুণরেও একটু বুঝাইয়েন যে এইরকম তো আমার আর চলতাছে না। পরে ওই শিউলির যে আম্মা থাকে, সে বরুণ ধাওয়ানরে বুঝায় যে এখন তুমি ক্যারিয়ারে সময় দাউ।",tangail,test
audio/test_tangail_0075.wav,"এ শিউলির যা হওয়ার তা তো হইছেই। আমরা আশা করি ও সুস্থ হইয়া পড়বো এইরকম। পরে বরুণ ধাওয়ান যহন আইয়া মানে অফিসে আইসা পড়বো, ওইসময় আবার অক্টোবর ছিলো। ও শিউলি ফুল নিয়া","এ শিউলির যা হওয়ার তা তো হইছেই। আমরা আশা করি ও সুস্থ হইয়া পড়বো এইরকম। পরে বরুণ ধাওয়ান যহন আইয়া মানে অফিসে আইসা পড়বো, ওইসময় আবার অক্টোবর ছিলো। ও শিউলি ফুল নিয়া",tangail,test
audio/test_tangail_0076.wav,"ওই শিউলির যে বেড, মানে বানিতার যে বেড, নায়িকার যে বেড ওই বেডের পাশে রাইখা আসে। পরে এই ফুলের অর তো আবার অর পছন্দ আছিলো আগে থিকাই। এই ফুলের বাসনা তো, মানে কথা না বলতে পারলেও অনেকসময় আছে না সেন্স কাজ করে? ওইতো ওইসময়ে অর এই সেন্সটা মানে","ওই শিউলির যে বেড, মানে বানিতার যে বেড, নায়িকার যে বেড ওই বেডের পাশে রাইখা আসে। পরে এই ফুলের অর তো আবার অর পছন্দ আছিলো আগে থিকাই। এই ফুলের বাসনা তো, মানে কথা না বলতে পারলেও অনেকসময় আছে না সেন্স কাজ করে? ওইতো ওইসময়ে অর এই সেন্সটা মানে",tangail,test
audio/test_tangail_0077.wav,বুঝতে পারে পরে আস্তে আস্তে হালকা হালকা নাড়া-চাড়া করা শুরু করে। মানে সেন্স কাজ করা শুরু করে। পরে শিউলির মা কলেজের লেকচারার। অর তার পক্ষে আর হাসপাতালের খরচ চালানো আসলে সম্ভব হইতাছে না।,বুঝতে পারে পরে আস্তে আস্তে হালকা হালকা নাড়া-চাড়া করা শুরু করে। মানে সেন্স কাজ করা শুরু করে। পরে শিউলির মা কলেজের লেকচারার। অর তার পক্ষে আর হাসপাতালের খরচ চালানো আসলে সম্ভব হইতাছে না।,tangail,test
audio/test_tangail_0078.wav,"সেও আসলে ধার-দ্যানা অনেক হইয়া গেছে। পরে এই সবাই সিদ্ধান্ত নেয় যে শিউলিরে, মানে নায়িকারে, মানে বানিতারে হাসপাতাল থিকা বাসায় স্থানান্তর করা অবো।","সেও আসলে ধার-দ্যানা অনেক হইয়া গেছে। পরে এই সবাই সিদ্ধান্ত নেয় যে শিউলিরে, মানে নায়িকারে, মানে বানিতারে হাসপাতাল থিকা বাসায় স্থানান্তর করা অবো।",tangail,test
audio/test_tangail_0079.wav,পরে বাসায় স্থানান্তর করা হয়। বরুণ ধাওয়ান এইদিকে তার ফিউচার ক্যারিয়ার নিয়া ব্যস্ত অইয়া পড়ে। সে এহন আগের থিকা অনেক বেশি সিরিয়াস হইয়া গেছে। তারপরে হটাৎ একসময় ফোন আসে যে,পরে বাসায় স্থানান্তর করা হয়। বরুণ ধাওয়ান এইদিকে তার ফিউচার ক্যারিয়ার নিয়া ব্যস্ত অইয়া পড়ে। সে এহন আগের থিকা অনেক বেশি সিরিয়াস হইয়া গেছে। তারপরে হটাৎ একসময় ফোন আসে যে,tangail,test
audio/test_tangail_0080.wav,এই শিউলি মারা গেছে বরুণ ধাওয়ানের ফোনে। পরে বরুণ ধাওয়ান পুরা ভাইঙ্গা পরে। পরে আবার শিউলির বাসায় যায়। যাইয়া শিউলিরে দ্যাহে। দেইখা আসে।,এই শিউলি মারা গেছে বরুণ ধাওয়ানের ফোনে। পরে বরুণ ধাওয়ান পুরা ভাইঙ্গা পরে। পরে আবার শিউলির বাসায় যায়। যাইয়া শিউলিরে দ্যাহে। দেইখা আসে।,tangail,test
audio/test_tangail_0081.wav,তারপরে আবার কাজে ফিরা আসে। যেহেতু সে অনেক এহন সিরিয়াস বেশি। এহন আরো অনেক বেশি সিরিয়াস। পুরা সে স্ট্রং ম্যানেজারের দায়িত্ব পালন করে। কোনো কিছু সে এহন আর টলারেট করে না।,তারপরে আবার কাজে ফিরা আসে। যেহেতু সে অনেক এহন সিরিয়াস বেশি। এহন আরো অনেক বেশি সিরিয়াস। পুরা সে স্ট্রং ম্যানেজারের দায়িত্ব পালন করে। কোনো কিছু সে এহন আর টলারেট করে না।,tangail,test
audio/test_tangail_0082.wav,"আগে কাস্টমারদের সাথে যেমন ব্যবহার করতো এহন তার ব্যবহারডা চেঞ্জ অইছে। পরে একদিন শিউলির মা বরুণরে ডাকে, বাসায় আসতে বলে। পরে বরুণ যায় পরে দ্যাহে যে","আগে কাস্টমারদের সাথে যেমন ব্যবহার করতো এহন তার ব্যবহারডা চেঞ্জ অইছে। পরে একদিন শিউলির মা বরুণরে ডাকে, বাসায় আসতে বলে। পরে বরুণ যায় পরে দ্যাহে যে",tangail,test
audio/test_tangail_0083.wav,শিউলির ফ্যামিলি আসলে এই বাসা ছাইড়া অন্য জায়গায় চইলা যাইতাছে। এই বাসায় আসলে শিউলির অনেক স্মৃতি আছিলো। পরে শিউলির এই শিউলির মার সাথে বরুণের অনেকক্ষণ কথা হয়। পরে মানে শিউলির আম্মা বরুণরে বলে যে,শিউলির ফ্যামিলি আসলে এই বাসা ছাইড়া অন্য জায়গায় চইলা যাইতাছে। এই বাসায় আসলে শিউলির অনেক স্মৃতি আছিলো। পরে শিউলির এই শিউলির মার সাথে বরুণের অনেকক্ষণ কথা হয়। পরে মানে শিউলির আম্মা বরুণরে বলে যে,tangail,test
audio/test_tangail_0084.wav,শিউলির পছন্দের ফুলগাছ ছিলো এই শিউলি। আমি এই গাছটা আসলে তুমার কাছে রাইখা যাইতে চাই। পরে বরুণ ধাওয়ান এই গাছটা নিয়া দ্যাহা যায় যে একটা এই ভ্যানে বরুণ ধাওয়ান এই গাছটারে নিয়া চইলা যাইতাছে।,শিউলির পছন্দের ফুলগাছ ছিলো এই শিউলি। আমি এই গাছটা আসলে তুমার কাছে রাইখা যাইতে চাই। পরে বরুণ ধাওয়ান এই গাছটা নিয়া দ্যাহা যায় যে একটা এই ভ্যানে বরুণ ধাওয়ান এই গাছটারে নিয়া চইলা যাইতাছে।,tangail,test
